City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
122,Bambous Virieux,-20.3428,57.7575,74.21,83,40,3.44,scattered clouds
123,Tiksi,71.6872,128.8694,-2.87,97,100,6.62,overcast clouds
124,Dzhebariki-Khaya,62.2167,135.8,-2.7,100,100,0.98,overcast clouds
125,Padilla,3.2204,-76.3139,83.89,70,79,2.21,broken clouds
126,Tura,25.5198,90.2201,65.23,66,0,2.39,clear sky
127,Carnarvon,-24.8667,113.6333,69.39,69,0,24.14,clear sky
128,Urumqi,43.801,87.6005,47.35,53,0,2.24,clear sky
129,Gimbi,9.1667,35.8333,57.27,75,53,0.6,broken clouds
130,Isangel,-19.55,169.2667,74.23,84,2,5.88,clear sky
131,North Platte,41.1239,-100.7654,60.26,54,0,11.99,clear sky
132,Beitbridge,-22.2167,30.0,91.27,21,32,7.94,scattered clouds
133,Monte Patria,-30.6919,-70.9467,84.02,30,25,7.78,scattered clouds
134,Ust-Kuyga,70.0167,135.6,-1.3,99,100,6.51,overcast clouds
135,Rawson,-43.3002,-65.1023,56.61,42,1,29.06,clear sky
136,Aykhal,66.0,111.5,12.56,99,100,6.62,overcast clouds
137,Qaanaaq,77.484,-69.3632,1.71,54,0,8.55,clear sky
138,Beira,-19.8436,34.8389,73.99,70,0,13.85,clear sky
139,Egvekinot,66.3167,-179.1667,-1.73,85,87,10.45,overcast clouds
140,Xichang,27.8964,102.2634,53.49,91,32,2.73,scattered clouds
141,Barrow,71.2906,-156.7887,15.82,79,90,4.61,light snow
142,Camargo,27.6667,-105.1667,73.33,18,0,4.61,clear sky
143,Sorong,-0.8833,131.25,78.76,85,70,5.21,broken clouds
144,Livingstone,-17.8419,25.8543,82.76,35,80,0.76,light rain
145,Codrington,-38.2667,141.9667,42.03,94,1,7.76,clear sky
146,Dukat,62.55,155.55,-2.11,99,100,3.69,overcast clouds
147,Henties Bay,-22.116,14.2845,59.86,83,7,7.9,clear sky
148,Evensk,61.95,159.2333,10.0,73,59,9.78,broken clouds
149,Constitucion,-35.3333,-72.4167,66.65,58,100,14.2,overcast clouds
150,Ferme-Neuve,46.7001,-75.4493,45.79,70,100,5.93,overcast clouds
151,Klaksvik,62.2266,-6.589,47.32,89,100,15.46,overcast clouds
152,Tarakan,3.3,117.6333,78.3,94,40,2.3,scattered clouds
153,Banjar,-8.19,114.9675,78.66,89,100,2.17,overcast clouds
154,Lata,40.1629,-8.3327,64.92,92,100,2.21,light rain
155,Grand Gaube,-20.0064,57.6608,74.37,81,5,2.98,clear sky
156,Lagunas,-5.2269,-75.6753,94.89,43,88,0.72,overcast clouds
157,Pevek,69.7008,170.3133,1.35,94,100,8.01,overcast clouds
158,Monrovia,6.3005,-10.7969,78.57,80,98,8.66,overcast clouds
159,Moundsville,39.9203,-80.7431,57.97,96,100,2.73,overcast clouds
160,Paita,-5.0892,-81.1144,77.56,68,53,12.37,broken clouds
161,Portland,45.5234,-122.6762,55.47,52,0,1.01,clear sky
162,Aldergrove,49.058,-122.4709,48.58,56,20,20.71,few clouds
163,Lagoa,39.05,-27.9833,70.18,89,100,24.25,overcast clouds
164,San Cristobal,7.7669,-72.225,75.04,81,100,4.03,overcast clouds
165,Lavrentiya,65.5833,-171.0,10.13,76,63,5.7,broken clouds
166,Kholtoson,50.2981,103.3097,28.51,89,55,3.87,broken clouds
167,Magistralnyy,56.1725,107.4458,30.97,62,100,5.37,overcast clouds
168,Mar Del Plata,-38.0023,-57.5575,64.87,92,8,17.0,clear sky
169,Maneadero,31.7167,-116.5667,70.32,58,1,4.52,clear sky
170,Nishihara,26.1842,127.7558,72.68,68,40,10.36,scattered clouds
171,Punta Cardon,11.6581,-70.215,83.28,71,99,19.28,overcast clouds
172,Esperance,-33.8667,121.9,56.43,72,2,16.62,clear sky
173,Sitka,57.0531,-135.33,41.14,93,100,6.58,overcast clouds
174,Mareeba,-17.0,145.4333,70.52,96,33,1.9,scattered clouds
175,Araouane,18.9048,-3.5265,95.38,16,100,8.43,overcast clouds
176,Wattegama,6.7989,81.4808,75.49,94,99,2.48,moderate rain
177,Mount Gambier,-37.8333,140.7667,42.71,93,40,0.0,scattered clouds
178,Talara,-4.5772,-81.2719,77.76,61,0,12.66,clear sky
179,Greencastle,39.6445,-86.8647,56.16,95,90,4.0,mist
180,Keuruu,62.2667,24.7,46.54,94,82,7.52,broken clouds
181,Bonthe,7.5264,-12.505,77.5,83,100,4.72,overcast clouds
182,Coahuayana,18.7333,-103.6833,87.48,61,0,2.86,clear sky
183,Ibiruba,-28.6275,-53.0897,81.45,53,90,2.73,overcast clouds
184,Santa Cruz Del Sur,20.7147,-77.9956,83.55,74,91,12.82,overcast clouds
185,Ketchikan,55.3422,-131.6461,37.87,100,40,0.0,scattered clouds
186,Aklavik,68.2191,-135.0107,9.88,91,35,6.6,scattered clouds
187,Trat,12.5,102.5,82.98,92,100,2.95,light rain
188,Kawalu,-7.3817,108.2082,73.0,98,100,1.77,overcast clouds
189,Kushima,31.4583,131.2333,61.43,96,100,3.02,overcast clouds
190,Severo-Yeniseyskiy,60.3725,93.0408,15.98,81,100,12.77,overcast clouds
191,Litovko,49.2361,135.1742,36.75,77,99,9.93,overcast clouds
192,Narsaq,60.9167,-46.05,32.22,69,48,3.42,scattered clouds
193,Lisakovsk,52.5369,62.4936,40.48,72,100,21.16,overcast clouds
194,Coolum Beach,-26.5333,153.1,71.33,98,100,12.39,light rain
195,Brownwood,31.7093,-98.9912,73.4,32,1,4.61,clear sky
196,Camacupa,-12.0167,17.4833,64.51,78,92,3.89,light rain
197,Laguna,38.421,-121.4238,66.7,87,20,4.0,few clouds
198,Anjozorobe,-18.4,47.8667,70.12,89,73,5.23,broken clouds
199,Robinson,31.4677,-97.1147,71.85,26,1,1.99,clear sky
200,Neiafu,-18.65,-173.9833,75.88,73,75,8.05,broken clouds
201,Qaqortoq,60.7167,-46.0333,32.5,76,44,2.84,scattered clouds
202,Ardakan,32.31,54.0175,68.38,24,2,3.0,clear sky
203,Northam,51.0333,-4.2167,54.66,86,57,11.27,broken clouds
204,Pepel,8.5817,-13.0628,78.12,84,100,4.68,overcast clouds
205,San Pedro,14.35,121.0167,80.31,77,8,11.1,clear sky
206,Atkinson,42.8384,-71.147,58.37,92,90,1.01,mist
207,Jinchang,38.4953,102.1739,42.91,38,4,3.49,clear sky
208,Lardos,36.0942,28.0157,67.82,80,99,5.3,overcast clouds
209,Slave Lake,55.2834,-114.769,32.74,51,2,9.93,clear sky
210,Ancud,-41.8697,-73.8203,56.7,47,0,3.89,clear sky
211,Cabra,37.4725,-4.4421,71.04,84,100,18.39,overcast clouds
212,Ryabovo,59.4,31.1333,46.63,93,61,6.96,broken clouds
213,Basoko,1.2391,23.616,75.24,88,98,1.03,overcast clouds
214,Kukuna,9.4,-12.6667,78.93,83,100,2.33,overcast clouds
215,Krasnoselkup,65.7,82.4667,3.4,100,91,4.94,overcast clouds
216,Pouebo,-20.4,164.5667,71.83,80,32,5.77,scattered clouds
217,Jati,24.3539,68.2671,81.34,31,29,8.32,scattered clouds
218,Naze,28.3667,129.4833,67.84,76,7,6.62,clear sky
219,Fujieda,34.8667,138.2667,60.15,72,97,5.23,overcast clouds
220,Gazojak,41.1875,61.4036,53.78,38,100,11.3,overcast clouds
221,Gizo,-8.103,156.8419,82.24,77,38,6.2,light rain
222,Tuatapere,-46.1333,167.6833,48.76,81,64,8.81,broken clouds
223,Port Elizabeth,-33.918,25.5701,64.69,82,0,16.11,clear sky
224,Mennecy,48.569,2.4438,56.08,94,75,6.91,broken clouds
225,Moussoro,13.6408,16.4901,92.98,10,94,9.15,overcast clouds
226,Abu Samrah,35.3029,37.1841,72.64,34,100,5.86,overcast clouds
227,Kirensk,57.7853,108.1119,36.93,50,100,10.02,overcast clouds
228,Vigrestad,58.5667,5.7,56.88,86,100,27.96,light rain
229,Pisco,-13.7,-76.2167,64.02,94,90,6.91,overcast clouds
230,Sutton,51.35,-0.2,55.6,80,20,1.01,few clouds
231,Cherskiy,68.75,161.3,-4.05,99,100,4.85,overcast clouds
232,Tuzha,57.6062,47.936,43.07,90,82,5.73,broken clouds
233,Lufilufi,-13.8745,-171.5986,80.85,76,100,19.39,overcast clouds
234,Caibarien,22.5206,-79.4669,83.52,60,88,14.03,overcast clouds
235,Hervey Bay,-25.2986,152.8535,75.31,86,60,7.56,broken clouds
236,Matagami,49.7502,-77.6328,49.59,48,100,6.93,overcast clouds
237,Fare,-16.7,-151.0167,77.47,73,23,17.9,light rain
238,Bud,39.447,-86.1758,55.69,91,100,11.88,overcast clouds
239,Omsukchan,62.5333,155.8,0.55,98,100,4.99,overcast clouds
240,Saskylakh,71.9167,114.0833,8.04,92,100,10.45,overcast clouds
241,Nova Olinda Do Norte,-3.8881,-59.0942,97.38,35,37,3.13,light rain
242,Havre-Saint-Pierre,50.2334,-63.5986,48.52,50,19,3.09,few clouds
243,Ribas Do Rio Pardo,-20.4431,-53.7592,93.31,37,21,7.92,few clouds
244,Camacha,33.0833,-16.3333,75.52,83,40,10.36,scattered clouds
245,Nelson Bay,-32.7167,152.15,62.01,71,100,3.0,overcast clouds
246,Gladstone,-23.85,151.25,75.78,88,75,2.3,broken clouds
247,Ucluelet,48.9329,-125.5528,46.42,61,83,5.61,broken clouds
248,Nshamba,-1.7983,31.5511,67.28,65,75,1.95,broken clouds
249,Lebu,-37.6167,-73.65,55.24,68,91,19.22,overcast clouds
250,Goundam,16.4145,-3.6708,99.73,13,97,10.76,overcast clouds
251,Coihaique,-45.5752,-72.0662,58.12,29,1,6.53,clear sky
252,Micheweni,-4.9667,39.8333,78.71,76,77,9.55,broken clouds
253,Saldanha,-33.0117,17.9442,62.94,83,71,16.87,broken clouds
254,Cockburn Town,21.4612,-71.1419,84.16,65,40,12.66,scattered clouds
255,Ibia,-19.4783,-46.5389,79.72,54,92,4.5,overcast clouds
256,Storm Lake,42.6411,-95.2097,55.09,44,0,6.85,clear sky
257,Port Blair,11.6667,92.75,81.18,80,96,2.39,overcast clouds
258,Saint-Paul,-21.0096,55.2707,73.51,87,31,1.01,scattered clouds
259,Kasongo,-4.45,26.6667,72.57,87,77,3.18,broken clouds
260,San Jeronimo,-11.9472,-75.2829,62.6,43,34,5.84,scattered clouds
261,Llangefni,53.2556,-4.3106,53.73,71,75,14.97,broken clouds
262,Lujan,-34.5703,-59.105,94.01,46,2,3.0,clear sky
263,Airai,-8.9266,125.4092,62.71,91,99,0.67,overcast clouds
264,Hamilton,39.1834,-84.5333,56.73,96,100,1.01,overcast clouds
265,Coquimbo,-29.9533,-71.3436,60.53,77,20,4.61,few clouds
266,Kushiro,42.975,144.3747,45.66,82,56,2.24,broken clouds
267,Qujing,25.4833,103.7833,54.41,96,75,4.59,broken clouds
268,Am Timan,11.0297,20.2827,84.87,25,67,2.93,broken clouds
269,Paducah,37.0834,-88.6001,56.55,87,90,10.36,overcast clouds
270,Igarka,67.4667,86.5833,10.38,96,95,7.87,overcast clouds
271,Quatre Cocos,-20.2078,57.7625,74.08,76,46,2.13,scattered clouds
272,Hovd,48.0056,91.6419,35.04,50,74,5.97,broken clouds
273,Baykit,61.67,96.37,18.79,86,98,10.29,overcast clouds
274,Dicabisagan,17.0818,122.4157,77.49,79,78,8.12,broken clouds
275,Barabai,-2.5833,115.3833,72.97,96,95,0.89,overcast clouds
276,Salalah,17.0151,54.0924,82.49,74,0,8.05,clear sky
277,Zhigansk,66.7697,123.3711,-4.05,98,87,12.62,overcast clouds
278,Westport,41.1415,-73.3579,64.74,95,84,4.0,light rain
279,Melenki,55.3343,41.6295,48.09,89,17,10.04,few clouds
280,Mecca,21.4267,39.8261,84.11,49,0,4.25,clear sky
281,Iqaluit,63.7506,-68.5145,38.7,69,99,10.0,overcast clouds
282,Alofi,-19.0595,-169.9187,76.26,73,100,12.88,light rain
283,Richards Bay,-28.783,32.0377,65.34,83,98,10.31,overcast clouds
284,Rutland,43.6167,-73.0162,54.14,88,90,10.36,light rain
285,Kuvandyk,51.4781,57.3552,42.26,64,100,15.48,overcast clouds
286,Pangnirtung,66.1451,-65.7125,33.96,98,100,12.26,moderate rain
287,Waipawa,-41.4122,175.5153,57.83,82,66,10.89,broken clouds
288,Pailon,-17.65,-62.75,100.36,26,25,12.62,scattered clouds
289,Alyangula,-13.8483,136.4192,80.04,79,78,4.83,broken clouds
290,Saint-Augustin,51.226,-58.6502,52.5,32,5,6.85,clear sky
291,Nikolayevka,53.1257,47.2041,44.69,93,20,11.01,few clouds
292,Broome,42.2506,-75.833,55.02,81,90,1.99,overcast clouds
293,Tautira,-17.7333,-149.15,77.02,76,34,15.19,light rain
294,Bethel,41.3712,-73.414,63.01,94,94,1.01,light rain
295,Capaci,38.1711,13.2393,66.13,83,0,8.05,clear sky
296,Gweta,-20.1833,25.2333,78.66,49,46,19.24,light rain
297,Aktash,50.3,87.7333,21.22,73,100,4.88,overcast clouds
298,Ponto Novo,-10.8628,-40.1336,92.35,28,5,9.95,clear sky
299,Akureyri,65.6835,-18.0878,39.4,100,100,6.33,overcast clouds
300,Socorro,31.6546,-106.3033,71.02,21,1,0.0,clear sky
301,Faya,18.3851,42.4509,66.72,36,44,10.47,scattered clouds
302,Namibe,-15.1961,12.1522,68.9,77,77,12.24,broken clouds
303,La Crosse,43.8014,-91.2396,56.12,74,1,1.99,clear sky
304,Port-Gentil,-0.7193,8.7815,79.52,84,100,14.23,light rain
305,Rio Grande,-32.035,-52.0986,80.71,71,72,20.47,broken clouds
306,Albion,42.2431,-84.753,52.05,93,90,4.61,overcast clouds
307,Luderitz,-26.6481,15.1594,64.06,77,1,8.75,clear sky
308,Hasaki,35.7333,140.8333,54.0,55,70,7.14,broken clouds
309,Dhemaji,27.4833,94.5833,65.21,84,0,3.4,clear sky
310,Asau,46.4333,26.4,48.76,91,1,1.41,clear sky
311,Singleton,-32.5667,151.1833,55.45,88,93,0.76,overcast clouds
312,Togul,53.465,85.9128,34.43,97,100,10.02,light rain
313,Khandyga,62.6667,135.6,-6.02,100,100,0.09,overcast clouds
314,Itarema,-2.9248,-39.9167,86.97,57,55,14.61,broken clouds
315,Pandan,14.0453,124.1694,80.64,72,88,14.05,overcast clouds
316,San Andres,12.5847,-81.7006,87.82,74,75,8.05,broken clouds
317,Wajid,3.8093,43.2471,86.85,33,84,14.23,broken clouds
318,Gamba,-2.65,10.0,77.38,89,99,9.62,light rain
319,Puquio,-14.7,-74.1333,63.84,48,37,11.36,scattered clouds
320,Jaboatao,-8.1803,-35.0014,83.59,61,40,14.97,scattered clouds
321,Komsomolskiy,40.4272,71.7189,45.82,65,23,9.22,few clouds
322,Port Moresby,-9.4431,147.1797,75.92,93,100,4.54,overcast clouds
323,Epernay,49.05,3.95,58.28,93,99,12.12,overcast clouds
324,San Policarpo,12.1791,125.5072,79.92,83,86,16.42,overcast clouds
325,Necochea,-38.5473,-58.7368,63.03,69,71,23.76,broken clouds
326,Salinopolis,-0.6136,-47.3561,84.24,70,27,7.81,scattered clouds
327,Ust-Tsilma,65.441,52.1498,23.43,93,100,3.49,overcast clouds
328,Port Hedland,-20.3167,118.5667,69.85,88,0,4.61,clear sky
329,Sabang,5.8933,95.3214,81.37,76,100,6.08,overcast clouds
330,Kloulklubed,7.0419,134.2556,79.3,79,100,14.0,light rain
331,Meadow Lake,34.8014,-106.5436,72.61,31,0,4.54,clear sky
332,Honningsvag,70.9821,25.9704,42.12,62,77,4.65,broken clouds
333,Qurayyat,31.3318,37.3428,71.4,48,92,5.23,overcast clouds
334,Sao Filipe,14.8961,-24.4956,80.73,72,93,10.54,overcast clouds
335,Atikokan,48.7555,-91.6216,47.17,67,100,8.77,overcast clouds
336,Kerema,-7.9631,145.7785,76.95,84,98,3.69,overcast clouds
337,Kaeo,-35.1,173.7833,62.33,96,100,14.32,light rain
338,Wenling,28.3669,121.36,60.91,84,0,5.41,light rain
339,Kedrovyy,56.1667,91.8167,28.81,69,66,7.02,broken clouds
340,Shaki,41.0833,47.1667,50.79,95,100,1.23,overcast clouds
341,Okha,53.5739,142.9478,29.98,57,91,18.25,overcast clouds
342,Yerbogachen,61.2767,108.0108,33.67,92,100,12.55,light rain
343,Kardymovo,54.8902,32.4311,46.54,86,35,9.15,scattered clouds
344,Penarth,51.4394,-3.1761,53.53,90,75,10.36,broken clouds
345,La Ronge,55.1001,-105.2842,34.02,93,90,10.36,overcast clouds
346,Zhuhai,22.2769,113.5678,76.05,88,40,14.97,light rain
347,Georgetown,5.4112,100.3354,77.9,93,40,3.0,scattered clouds
348,Bafq,31.6128,55.4107,69.1,22,0,4.43,clear sky
349,Leh,34.1667,77.5833,26.82,57,3,2.57,clear sky
350,Faanui,-16.4833,-151.75,78.39,69,15,17.49,few clouds
351,Fortuna,40.5982,-124.1573,61.14,76,90,1.01,overcast clouds
352,Victoria,22.2855,114.1577,76.32,83,73,7.0,broken clouds
353,Talcahuano,-36.7167,-73.1167,58.37,69,100,11.34,overcast clouds
354,Sol-Iletsk,51.1631,54.9918,42.1,66,82,12.39,broken clouds
355,Bonavista,48.6499,-53.1147,52.12,67,13,9.26,few clouds
356,Lichinga,-13.3128,35.2406,73.22,36,10,3.91,clear sky
357,Gola Gokarannath,28.0833,80.4667,67.05,56,0,4.56,clear sky
358,Narasannapeta,18.4167,84.05,77.56,82,61,5.61,broken clouds
359,Vardo,70.3705,31.1107,38.14,75,65,11.21,broken clouds
360,Sochi,43.6,39.7303,56.62,68,2,6.42,clear sky
361,Nichinan,31.6,131.3667,61.07,94,100,9.48,overcast clouds
362,Raton,36.9034,-104.4391,68.34,12,1,3.44,clear sky
363,Manuk Mangkaw,4.8,119.85,83.19,73,58,3.02,broken clouds
364,Eyl,7.9803,49.8164,79.47,74,3,13.33,clear sky
365,Acarau,-2.8856,-40.12,86.02,60,63,15.05,broken clouds
366,Karaidel,55.8337,56.9069,38.68,98,100,10.27,overcast clouds
367,Maniitsoq,65.4167,-52.9,36.01,85,100,25.57,overcast clouds
368,Tocopilla,-22.092,-70.1979,71.33,58,13,7.96,few clouds
369,Ambon,-3.6954,128.1814,81.5,74,100,1.97,light rain
370,Ulladulla,-35.35,150.4667,49.08,73,59,4.83,broken clouds
371,Krasnoarmeysk,51.0239,45.6969,46.08,73,73,8.32,broken clouds
372,Dingle,10.9995,122.6711,75.22,92,82,7.81,broken clouds
373,Vilhena,-12.7406,-60.1458,89.53,40,100,2.86,overcast clouds
374,Mehamn,71.0357,27.8492,36.55,77,82,4.0,broken clouds
375,Mancio Lima,-7.6142,-72.8958,97.63,36,12,2.75,few clouds
376,Fochville,-26.4886,27.4939,70.12,26,0,7.2,clear sky
377,Ures,29.4333,-110.4,83.28,25,0,4.61,clear sky
378,Terrace Bay,48.7834,-87.1,48.43,70,39,3.87,scattered clouds
379,Vologda,59.2187,39.8886,43.66,87,96,6.4,overcast clouds
380,Abu Dhabi,24.4667,54.3667,86.02,58,0,6.91,clear sky
381,Itaguai,-22.8522,-43.7753,77.59,85,92,7.65,overcast clouds
382,Poum,-20.2333,164.0167,74.35,75,10,4.47,clear sky
383,Orlik,52.5178,99.825,27.77,67,100,4.05,overcast clouds
384,Ta Khmau,11.4833,104.95,78.85,94,40,3.44,scattered clouds
385,Inhambane,-23.865,35.3833,71.98,69,42,13.42,scattered clouds
386,Tongchuan,35.0806,109.0897,56.08,56,91,4.94,light rain
387,Longyearbyen,78.2186,15.6401,17.44,86,20,10.36,few clouds
388,Sterling,39.0062,-77.4286,64.26,76,75,8.99,broken clouds
389,Sangar,63.9242,127.4739,-15.11,99,94,3.38,overcast clouds
390,Pagudpud,18.5616,120.7868,77.61,80,53,14.43,broken clouds
391,Ferrol,43.4832,-8.2369,64.92,84,96,11.16,overcast clouds
392,Tahoua,14.8888,5.2692,93.72,10,75,10.74,broken clouds
393,Opuwo,-18.0607,13.84,85.26,18,62,18.52,broken clouds
394,Sebring,27.4956,-81.4409,74.26,69,40,4.0,scattered clouds
395,Sistranda,63.7256,8.834,51.91,80,71,9.84,broken clouds
396,Takoradi,4.8845,-1.7554,82.29,76,77,11.61,broken clouds
397,Te Anau,-45.4167,167.7167,46.53,93,80,7.85,broken clouds
398,Banda Aceh,5.5577,95.3222,78.96,81,100,4.47,overcast clouds
399,Baculin,7.4525,126.5842,78.64,86,86,6.67,overcast clouds
400,Ambilobe,-13.2,49.05,77.36,77,40,2.84,light rain
401,Margate,51.3813,1.3862,55.11,78,93,1.99,overcast clouds
402,Medea,36.2642,2.7539,64.85,38,98,4.88,overcast clouds
403,Aksu,41.1231,80.2644,47.7,47,7,3.96,clear sky
404,Adwa,14.1646,38.8955,65.39,26,5,16.8,clear sky
405,Goderich,43.7501,-81.7165,50.92,91,100,12.88,overcast clouds
406,Thinadhoo,0.5333,72.9333,83.3,76,68,14.81,broken clouds
407,Le Mars,42.7942,-96.1656,56.1,50,1,11.5,clear sky
408,Bolobo,-2.1667,16.2333,77.4,80,86,2.71,light rain
409,Nampula,-15.1165,39.2666,73.58,63,32,11.07,scattered clouds
410,Jieshi,22.8134,115.8257,72.41,80,66,10.63,broken clouds
411,Plouzane,48.3833,-4.6167,55.49,77,75,6.91,broken clouds
412,Santa Rosa,14.3122,121.1114,81.09,75,9,11.63,clear sky
413,Kavieng,-2.5744,150.7967,82.96,75,50,13.18,scattered clouds
414,Korla,41.7597,86.1469,54.43,29,100,6.24,light rain
415,Skjervoy,70.0311,20.9714,39.65,67,100,12.8,overcast clouds
416,High Rock,26.6208,-78.2833,80.62,58,33,26.28,scattered clouds
417,Yar-Sale,66.8333,70.8333,11.7,89,100,18.72,overcast clouds
418,Varna,43.2167,27.9167,51.87,75,40,6.91,scattered clouds
419,Kokkola,63.8385,23.1307,48.04,91,75,5.99,broken clouds
420,Acapulco,16.8634,-99.8901,85.82,74,75,5.75,broken clouds
421,Porto Torres,40.835,8.3972,69.98,74,100,11.01,overcast clouds
422,Guhagar,17.4842,73.1929,78.39,69,7,5.95,clear sky
423,Wasilla,61.5814,-149.4394,42.78,74,20,19.57,light rain
424,Adamas,36.7333,24.4333,62.02,67,55,13.6,broken clouds
425,Severo-Kurilsk,50.6789,156.125,39.25,82,8,13.82,clear sky
426,Yulara,-25.2406,130.9889,61.38,62,100,4.32,overcast clouds
427,Port Keats,-14.25,129.55,83.34,74,98,8.99,overcast clouds
428,Cumana,10.4635,-64.1775,84.31,69,93,11.05,overcast clouds
429,Serebryansk,49.6925,83.2892,40.89,58,100,3.04,overcast clouds
430,Vila Franca Do Campo,37.7167,-25.4333,75.2,93,93,16.06,overcast clouds
431,Seoul,37.5683,126.9778,53.04,71,6,1.92,clear sky
432,Khatanga,71.9667,102.5,-0.49,97,99,2.06,overcast clouds
433,Ellisras,-23.6649,27.7443,83.35,21,4,9.1,clear sky
434,Nanortalik,60.1432,-45.2371,35.24,73,38,4.74,scattered clouds
435,Veraval,20.9,70.3667,78.42,45,61,6.49,broken clouds
436,Vao,-22.6667,167.4833,70.47,75,15,7.87,few clouds
437,Iisalmi,63.5592,27.1907,46.42,94,96,7.45,overcast clouds
438,Caceres,39.522,-6.3748,64.8,77,100,7.34,overcast clouds
439,Ekhabi,53.5102,142.9671,29.46,58,93,16.96,overcast clouds
440,Sao Jose Da Coroa Grande,-8.8978,-35.1478,81.95,58,8,7.92,clear sky
441,Barao De Melgaco,-16.1944,-55.9675,93.72,29,56,5.82,broken clouds
442,Verkhoyansk,67.5447,133.385,-12.77,99,43,2.48,scattered clouds
443,Kastamonu,41.5,33.6667,43.25,74,0,2.93,clear sky
444,Alta Floresta,-9.8756,-56.0861,100.42,27,18,0.92,few clouds
445,Esfarayen,37.0765,57.5101,53.71,38,70,5.3,broken clouds
446,Port Hardy,50.6996,-127.4199,41.58,72,49,4.52,scattered clouds
447,Syracuse,37.0881,15.2792,66.25,77,56,14.2,broken clouds
448,Oistins,13.0667,-59.5333,86.09,62,20,16.11,few clouds
449,Fairlie,55.756,-4.8556,49.41,84,11,4.0,few clouds
450,Mbala,-8.8402,31.3659,69.03,56,45,2.91,scattered clouds
451,Kristiansund,63.1115,7.732,50.65,71,0,8.05,clear sky
452,Moron,-34.6534,-58.6198,91.94,55,1,4.0,clear sky
453,Pedasi,7.5333,-80.0333,81.64,75,69,5.77,broken clouds
454,Lasa,46.6166,10.7002,47.35,75,100,3.8,overcast clouds
455,Ozinki,51.1786,49.6769,43.68,74,81,11.01,broken clouds
456,Bassila,9.0081,1.6654,83.66,54,99,4.38,overcast clouds
457,Painesville,41.7245,-81.2457,58.55,88,90,1.99,overcast clouds
458,Ust-Maya,60.4167,134.5333,-4.68,100,44,1.99,scattered clouds
459,Etchojoa,26.9167,-109.6333,82.89,47,0,7.76,clear sky
460,Harper,4.375,-7.7169,79.36,81,100,7.14,light rain
461,Bilibino,68.0546,166.4372,-8.88,99,100,1.43,overcast clouds
462,Asbestovskiy,57.7557,61.3967,36.61,86,99,12.08,overcast clouds
463,Husavik,66.0449,-17.3389,40.08,92,100,11.63,overcast clouds
464,Marrakesh,31.6315,-8.0083,84.27,26,0,6.91,clear sky
465,Kargasok,59.0556,80.8572,22.62,73,58,10.22,broken clouds
466,Roald,62.5833,6.1333,52.32,71,0,8.05,clear sky
467,Marawi,7.9986,124.2928,66.65,95,62,0.98,broken clouds
468,Luebo,-5.35,21.4167,75.36,79,81,1.41,broken clouds
469,Saint Anthony,45.0205,-93.218,53.29,78,1,1.01,clear sky
470,Shieli,44.1667,66.75,46.51,38,100,7.29,overcast clouds
471,Mayskiy,47.6931,40.1025,42.21,59,0,7.29,clear sky
472,Hofn,64.2539,-15.2082,42.76,87,100,13.67,light rain
473,Nuuk,64.1835,-51.7216,39.81,65,75,28.77,broken clouds
474,Huarmey,-10.0681,-78.1522,68.85,74,80,9.19,broken clouds
475,Neryungri,56.6709,124.6491,1.9,93,20,2.82,few clouds
476,Srednekolymsk,67.45,153.6833,-7.53,99,100,3.44,overcast clouds
477,Khuzhir,53.1939,107.3397,34.48,68,42,7.9,scattered clouds
478,West Fargo,46.875,-96.9004,46.4,76,90,8.99,overcast clouds
479,Visnes,59.3556,5.2242,57.09,62,75,17.27,broken clouds
